caseid,state_name,X_trump,X_clinton,selfvoted_2016,likely_voter,validated_voter,CC16_364_names
304674494,Virginia,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674496,New Jersey,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674497,New Jersey,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674504,Kansas,0.0,1.0,1.0,1.0,1,i already voted (early or absentee)
304674508,Tennessee,0.0,0.0,1.0,1.0,1,"yes, definitely"
304674510,Georgia,1.0,0.0,1.0,1.0,1,i already voted (early or absentee)
304674517,Arizona,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674526,Rhode Island,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674529,South Carolina,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674530,Mississippi,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674531,Florida,0.0,1.0,1.0,1.0,1,i already voted (early or absentee)
304674534,California,0.0,1.0,1.0,1.0,1,i already voted (early or absentee)
304674536,Connecticut,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674545,Kansas,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674549,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674553,North Carolina,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674555,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674557,North Carolina,0.0,0.0,1.0,1.0,1,"yes, definitely"
304674562,California,0.0,1.0,1.0,1.0,0,"yes, definitely"
304674564,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674568,Texas,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674572,Missouri,0.0,0.0,1.0,1.0,1,"yes, definitely"
304674582,Connecticut,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674584,Wisconsin,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674589,Maryland,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674592,South Carolina,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674594,California,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674597,North Carolina,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674598,Oregon,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674600,North Dakota,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674609,Texas,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674613,Georgia,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674615,Texas,1.0,0.0,1.0,1.0,1,i already voted (early or absentee)
304674624,Wisconsin,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674626,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674630,Oklahoma,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674635,Texas,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674639,California,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674648,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674651,Utah,,,,1.0,0,"yes, definitely"
304674654,Alabama,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674658,Texas,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674662,Texas,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674664,Missouri,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674665,California,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674666,Pennsylvania,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674670,North Carolina,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674673,Michigan,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674677,Ohio,1.0,0.0,1.0,1.0,1,i already voted (early or absentee)
304674678,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674682,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674684,Arkansas,0.0,1.0,1.0,1.0,0,"yes, definitely"
304674686,Ohio,,,0.0,1.0,0,"yes, definitely"
304674690,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674691,Texas,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674700,Ohio,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674702,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674703,Ohio,1.0,0.0,1.0,1.0,1,i already voted (early or absentee)
304674709,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674711,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674721,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674722,Florida,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674729,Connecticut,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674730,Connecticut,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674732,Oklahoma,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674735,Texas,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674737,Michigan,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674739,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674742,Iowa,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674752,District Of Columbia,0.0,1.0,1.0,1.0,0,"yes, definitely"
304674753,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674754,Wisconsin,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674755,New Hampshire,,,0.0,1.0,1,"yes, definitely"
304674760,Washington,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674761,California,1.0,0.0,1.0,1.0,1,i already voted (early or absentee)
304674763,Utah,0.0,1.0,1.0,1.0,0,"yes, definitely"
304674769,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674772,Texas,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674774,Texas,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674775,New York,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674776,Alabama,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674779,Texas,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674781,Maryland,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674783,Utah,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674784,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674791,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674798,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674802,Nevada,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674803,New York,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674805,Texas,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674806,Texas,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674807,Missouri,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674808,Oregon,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674809,North Carolina,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674814,Michigan,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674816,Illinois,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674817,New York,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674820,Wisconsin,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674822,North Dakota,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674829,Oklahoma,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674833,Utah,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674836,California,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674837,California,,,,1.0,1,"yes, definitely"
304674838,Nevada,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674846,Ohio,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674853,North Carolina,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674858,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674859,Georgia,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674863,New York,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674866,District Of Columbia,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674867,Florida,0.0,1.0,1.0,1.0,0,"yes, definitely"
304674869,Louisiana,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674876,North Carolina,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674879,Iowa,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674883,New Hampshire,0.0,1.0,1.0,1.0,1,i already voted (early or absentee)
304674886,Mississippi,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674888,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674890,Nevada,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674894,Illinois,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674896,Oklahoma,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674901,Maryland,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674902,California,0.0,0.0,1.0,1.0,1,"yes, definitely"
304674904,Georgia,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674905,New Hampshire,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674906,Washington,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674907,Massachusetts,0.0,0.0,1.0,1.0,1,"yes, definitely"
304674909,Arizona,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674911,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674913,Indiana,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674914,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674915,Louisiana,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674916,Hawaii,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674921,Texas,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674929,Oregon,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674930,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674931,Alaska,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674933,New Hampshire,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674937,Texas,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674941,Michigan,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674946,Wisconsin,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674955,Massachusetts,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674957,North Carolina,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674961,Washington,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674962,New York,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674963,Arizona,0.0,1.0,1.0,1.0,1,i already voted (early or absentee)
304674964,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674967,Georgia,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674973,Ohio,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674974,Michigan,0.0,1.0,1.0,1.0,0,"yes, definitely"
304674975,Washington,0.0,0.0,1.0,1.0,1,"yes, definitely"
304674976,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674977,Florida,0.0,0.0,1.0,1.0,0,"yes, definitely"
304674979,New York,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674980,Michigan,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674988,Ohio,1.0,0.0,1.0,1.0,1,"yes, definitely"
304674993,Arizona,1.0,0.0,1.0,1.0,0,"yes, definitely"
304674995,Colorado,0.0,1.0,1.0,1.0,1,"yes, definitely"
304674997,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675001,South Carolina,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675002,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675008,Michigan,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675009,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675015,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675020,North Carolina,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675023,Montana,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675024,Maryland,0.0,0.0,1.0,1.0,0,"yes, definitely"
304675027,Arizona,1.0,0.0,1.0,1.0,1,i already voted (early or absentee)
304675028,Alaska,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675033,Mississippi,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675035,Michigan,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675036,New York,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675039,Florida,1.0,0.0,1.0,1.0,1,i already voted (early or absentee)
304675040,North Dakota,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675047,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675049,Minnesota,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675050,New York,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675056,Colorado,0.0,1.0,1.0,1.0,0,"yes, definitely"
304675057,Ohio,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675060,Texas,0.0,1.0,1.0,1.0,1,i already voted (early or absentee)
304675068,Virginia,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675070,Ohio,0.0,1.0,1.0,1.0,0,"yes, definitely"
304675076,New York,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675077,Connecticut,0.0,0.0,1.0,1.0,1,"yes, definitely"
304675079,New Jersey,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675087,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675090,Texas,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675092,North Dakota,1.0,0.0,1.0,1.0,1,i already voted (early or absentee)
304675094,Texas,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675096,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675099,Kentucky,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675109,Texas,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675110,Idaho,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675112,Minnesota,0.0,0.0,1.0,1.0,1,"yes, definitely"
304675116,Massachusetts,,,,1.0,0,"yes, definitely"
304675119,Oregon,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675121,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675124,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675125,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675126,Virginia,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675129,Florida,,,,1.0,0,probably
304675132,Connecticut,0.0,0.0,1.0,1.0,1,"yes, definitely"
304675135,North Carolina,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675142,Ohio,1.0,0.0,1.0,1.0,0,"yes, definitely"
304675146,New Jersey,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675149,Maryland,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675151,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675153,Arizona,1.0,0.0,1.0,1.0,0,i already voted (early or absentee)
304675157,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675158,Nevada,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675163,Oregon,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675171,Illinois,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675172,Virginia,,,,1.0,1,"yes, definitely"
304675174,Ohio,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675175,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675178,Florida,,,,1.0,0,"yes, definitely"
304675183,Indiana,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675186,Illinois,1.0,0.0,1.0,1.0,0,"yes, definitely"
304675195,Hawaii,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675203,Alabama,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675207,Utah,1.0,0.0,1.0,1.0,0,"yes, definitely"
304675210,Ohio,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675214,Alabama,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675225,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675227,Colorado,1.0,0.0,1.0,1.0,0,"yes, definitely"
304675229,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675233,Alabama,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675242,Missouri,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675246,California,1.0,0.0,1.0,1.0,0,i already voted (early or absentee)
304675248,Maryland,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675249,Virginia,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675257,Texas,0.0,1.0,1.0,1.0,0,"yes, definitely"
304675264,Virginia,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675268,Virginia,0.0,0.0,1.0,1.0,0,"yes, definitely"
304675269,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675271,Indiana,,,,0.0,0,no
304675275,Nevada,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675278,Florida,1.0,0.0,1.0,1.0,0,"yes, definitely"
304675283,South Carolina,,,,1.0,0,"yes, definitely"
304675284,California,0.0,0.0,1.0,1.0,0,"yes, definitely"
304675285,Kansas,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675286,Washington,1.0,0.0,1.0,1.0,1,probably
304675288,Indiana,0.0,1.0,1.0,1.0,1,i already voted (early or absentee)
304675289,Indiana,1.0,0.0,1.0,1.0,0,"yes, definitely"
304675291,Nebraska,0.0,0.0,1.0,1.0,1,"yes, definitely"
304675293,Virginia,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675302,Texas,,,,0.0,0,no
304675303,New Mexico,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675305,Washington,,,,0.0,0,no
304675309,Massachusetts,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675316,Colorado,0.0,0.0,1.0,1.0,1,"yes, definitely"
304675317,Michigan,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675321,Illinois,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675324,Delaware,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675327,Pennsylvania,0.0,0.0,1.0,1.0,1,i already voted (early or absentee)
304675329,Florida,1.0,0.0,1.0,1.0,0,"yes, definitely"
304675333,Washington,,,,1.0,1,"yes, definitely"
304675334,Massachusetts,0.0,1.0,1.0,1.0,0,"yes, definitely"
304675337,Michigan,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675341,Arizona,0.0,1.0,1.0,1.0,0,"yes, definitely"
304675349,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675350,Iowa,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675354,Colorado,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675361,Massachusetts,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675363,Oregon,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675368,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675369,South Dakota,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675375,Tennessee,,,,1.0,1,"yes, definitely"
304675376,Washington,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675379,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675391,Florida,1.0,0.0,1.0,1.0,0,"yes, definitely"
304675392,Texas,,,,1.0,0,"yes, definitely"
304675395,Texas,,,,1.0,0,"yes, definitely"
304675397,Minnesota,1.0,0.0,1.0,1.0,0,"yes, definitely"
304675403,Michigan,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675404,Texas,1.0,0.0,1.0,1.0,0,i already voted (early or absentee)
304675405,Minnesota,0.0,1.0,1.0,1.0,0,"yes, definitely"
304675409,Oregon,,,,0.0,0,no
304675412,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675415,Washington,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675417,Colorado,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675418,Massachusetts,,,,1.0,0,"yes, definitely"
304675419,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675423,Missouri,0.0,1.0,1.0,1.0,1,i already voted (early or absentee)
304675424,California,0.0,1.0,1.0,1.0,1,i already voted (early or absentee)
304675431,Illinois,0.0,0.0,1.0,1.0,1,"yes, definitely"
304675434,Texas,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675443,Washington,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675450,Oklahoma,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675454,Texas,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675457,California,0.0,1.0,1.0,1.0,0,"yes, definitely"
304675458,Ohio,1.0,0.0,1.0,1.0,0,"yes, definitely"
304675462,North Carolina,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675473,Oregon,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675474,Nevada,,,,0.0,0,no
304675480,Minnesota,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675481,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675483,Texas,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675488,Idaho,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675490,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675491,Connecticut,1.0,0.0,1.0,1.0,0,"yes, definitely"
304675492,Florida,,,,0.0,0,no
304675493,Arizona,,,,1.0,0,i already voted (early or absentee)
304675496,Colorado,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675498,Oregon,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675500,New York,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675501,New Jersey,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675504,Washington,0.0,0.0,1.0,1.0,1,"yes, definitely"
304675508,New Jersey,0.0,1.0,1.0,1.0,1,i already voted (early or absentee)
304675510,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675512,Texas,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675515,Texas,,,,0.0,0,no
304675516,Tennessee,,,,0.0,0,no
304675521,Maryland,1.0,0.0,1.0,1.0,0,"yes, definitely"
304675534,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675536,Washington,,,,1.0,0,"yes, definitely"
304675541,Washington,,,,0.0,0,no
304675542,Vermont,0.0,1.0,1.0,1.0,0,"yes, definitely"
304675543,Texas,,,,1.0,0,"yes, definitely"
304675547,Texas,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675551,Missouri,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675555,California,0.0,1.0,1.0,1.0,0,"yes, definitely"
304675556,Georgia,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675564,North Carolina,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675565,New Jersey,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675570,Virginia,1.0,0.0,1.0,1.0,0,"yes, definitely"
304675572,New York,1.0,0.0,1.0,1.0,0,"yes, definitely"
304675577,Nevada,,,,1.0,1,i already voted (early or absentee)
304675582,Wisconsin,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675591,Washington,,,,1.0,1,"yes, definitely"
304675593,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675595,Illinois,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675596,New York,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675600,Alabama,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675601,Colorado,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675607,Arizona,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675622,Pennsylvania,0.0,1.0,1.0,1.0,0,"yes, definitely"
304675623,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675625,Colorado,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675636,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675638,Virginia,1.0,0.0,1.0,1.0,0,"yes, definitely"
304675642,New Jersey,0.0,1.0,1.0,1.0,0,"yes, definitely"
304675645,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675647,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675649,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675652,Illinois,0.0,0.0,1.0,1.0,1,"yes, definitely"
304675660,Washington,0.0,0.0,1.0,1.0,0,"yes, definitely"
304675670,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675673,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675676,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675678,Texas,0.0,1.0,1.0,1.0,1,i already voted (early or absentee)
304675681,Colorado,0.0,1.0,1.0,1.0,0,"yes, definitely"
304675682,Illinois,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675683,New York,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675686,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675689,Arizona,0.0,1.0,1.0,1.0,1,i already voted (early or absentee)
304675692,Montana,0.0,1.0,1.0,,1,
304675693,Florida,1.0,0.0,1.0,1.0,0,"yes, definitely"
304675694,Alabama,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675696,California,0.0,0.0,1.0,1.0,1,"yes, definitely"
304675697,Kentucky,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675700,Florida,0.0,1.0,1.0,1.0,1,i already voted (early or absentee)
304675705,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675706,California,1.0,0.0,1.0,1.0,0,"yes, definitely"
304675709,Pennsylvania,0.0,0.0,1.0,0.0,1,undecided
304675713,South Carolina,1.0,0.0,1.0,1.0,0,"yes, definitely"
304675716,Ohio,0.0,1.0,1.0,1.0,1,i already voted (early or absentee)
304675719,New York,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675722,Alabama,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675734,Louisiana,0.0,1.0,1.0,1.0,0,i already voted (early or absentee)
304675735,Arkansas,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675736,Illinois,0.0,1.0,1.0,1.0,0,"yes, definitely"
304675743,Kansas,0.0,0.0,1.0,1.0,1,"yes, definitely"
304675745,New York,,,,1.0,1,"yes, definitely"
304675746,Maryland,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675751,Montana,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675753,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675754,Ohio,1.0,0.0,1.0,1.0,0,"yes, definitely"
304675758,California,0.0,1.0,1.0,1.0,1,i already voted (early or absentee)
304675761,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675767,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675770,North Carolina,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675777,New York,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675780,New Jersey,0.0,1.0,1.0,1.0,0,"yes, definitely"
304675784,Wisconsin,1.0,0.0,1.0,1.0,0,"yes, definitely"
304675788,Kentucky,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675801,Ohio,1.0,0.0,1.0,1.0,1,"yes, definitely"
304675804,Texas,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675807,Connecticut,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675808,Illinois,0.0,0.0,1.0,1.0,1,"yes, definitely"
304675813,Colorado,,,0.0,1.0,1,i already voted (early or absentee)
304675822,Texas,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675825,Ohio,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675826,Idaho,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675829,Colorado,0.0,1.0,1.0,1.0,1,"yes, definitely"
304675838,Iowa,0.0,1.0,1.0,1.0,1,i already voted (early or absentee)
